tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,18,0.1547,1.0000,74.71
750,21,0.1338,1.0000,70.01
800,22,0.1389,1.0000,65.25
850,28,0.0453,1.0000,58.84
900,30,0.0452,1.0000,51.70
950,30,0.0558,1.0000,46.88
1000,30,0.0875,1.0000,43.78
1050,30,0.1120,1.0000,41.76
1100,30,0.1305,1.0000,40.44
1150,30,0.1492,1.0000,39.56
1200,30,0.1721,1.0000,38.98
1250,30,0.1850,1.0000,38.58
1300,24,0.2435,1.0000,40.09
1350,21,0.2938,1.0000,43.02
1400,20,0.3288,1.0000,45.91
1450,19,0.3564,1.0000,49.18
1500,19,0.3642,1.0000,51.62
1550,19,0.3720,1.0000,53.42
1600,19,0.3861,1.0000,54.75
1650,19,0.3972,1.0000,55.71
1700,19,0.4001,1.0000,56.41
1750,18,0.4255,1.0000,57.38
1800,17,0.4541,1.0000,58.86
1850,17,0.4565,1.0000,60.28
1900,18,0.4327,1.0000,61.07
1950,21,0.3400,1.0000,60.39
2000,23,0.2784,1.0000,58.11
2050,25,0.2009,1.0000,54.69
2100,29,0.1247,1.0000,50.02
2150,29,0.1184,1.0000,46.39
2200,28,0.1325,1.0000,43.80
2250,19,0.2573,1.0000,45.79
2300,18,0.3452,1.0000,49.71
2350,18,0.4210,1.0000,52.67
2400,18,0.4937,1.0000,54.80
2450,17,0.5875,1.0000,56.79
2500,17,0.6352,1.0000,58.45
2550,17,0.6798,1.0000,59.65
2600,17,0.7204,1.0000,60.48
2650,17,0.7545,1.0000,61.06
2700,17,0.7826,1.0000,61.45
2750,17,0.8058,1.0000,61.69
2800,17,0.8266,1.0000,61.85
2850,17,0.8444,1.0000,61.93
2900,17,0.8575,1.0000,61.97
2950,17,0.8697,1.0000,61.97
3000,17,0.8807,1.0000,61.96
3050,17,0.8901,1.0000,61.93
3100,22,0.5392,1.0000,60.68
3150,23,0.4816,1.0000,57.03
3200,28,0.2746,1.0000,52.67
3250,29,0.2744,1.0000,47.84
3300,30,0.2898,1.0000,44.05
3350,33,0.2840,1.0000,40.63
3400,34,0.3267,1.0000,37.90
3450,34,0.4043,1.0000,35.75
3500,32,0.4953,1.0000,34.77
3550,32,0.5641,1.0000,34.50
3600,32,0.6309,1.0000,34.23
3650,32,0.6885,1.0000,33.97
3700,32,0.7301,1.0000,33.75
3750,32,0.7688,1.0000,33.55
3800,32,0.8052,1.0000,33.37
3850,32,0.8356,1.0000,33.22
3900,32,0.8576,1.0000,33.10
3950,32,0.8780,1.0000,32.99
4000,32,0.8972,1.0000,32.90
4050,32,0.9132,1.0000,32.82
4100,32,0.9248,1.0000,32.75
4150,32,0.9356,1.0000,32.69
4200,32,0.9457,1.0000,32.65
4250,32,0.9542,1.0000,32.60
4300,32,0.9603,1.0000,32.57
4350,32,0.9660,1.0000,32.54
4400,32,0.9714,1.0000,32.52
4450,32,0.9758,1.0000,32.49
4500,32,0.9791,1.0000,32.48
4550,32,0.9821,1.0000,32.46
4600,33,0.9341,1.0000,32.28
4650,34,0.8853,1.0000,31.85
4700,35,0.8424,1.0000,31.28
4750,37,0.7635,1.0000,30.49
4800,38,0.7384,1.0000,29.63
4850,40,0.6841,1.0000,28.45
4900,42,0.6351,1.0000,27.12
4950,45,0.5705,1.0000,25.79
5000,44,0.5514,1.0000,25.20
5050,44,0.5414,1.0000,25.01
5100,49,0.3819,0.2380,24.34
5150,46,0.4165,0.2380,23.86
5200,46,0.3949,0.2380,24.01
5250,45,0.4312,0.2404,23.90
5300,42,0.5077,0.2404,24.47
5350,37,0.5732,0.2404,26.27
5400,37,0.6266,0.2404,27.59
5450,34,0.7095,0.2404,28.72
5500,34,0.7145,0.2541,30.01
5550,34,0.7472,0.2541,30.58
5600,34,0.7773,0.2541,30.87
5650,35,0.7671,0.2579,30.75
5700,34,0.7973,0.2579,30.74
5750,34,0.8210,0.2579,30.89
5800,34,0.8479,0.2579,30.94
5850,34,0.8708,0.2579,30.93
5900,34,0.8897,0.2579,30.90
5950,34,0.9045,0.2579,30.85
6000,34,0.9197,0.2579,30.81
6050,34,0.9318,0.2579,30.76
6100,34,0.9418,0.2579,30.72
6150,34,0.9496,0.2579,30.68
6200,34,0.9576,0.2579,30.65
6250,34,0.9640,0.2579,30.62
6300,34,0.9693,0.2579,30.60
6350,34,0.9734,0.2579,30.58
