tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,16,0.1659,1.0000,76.53
700,21,0.1004,1.0000,74.22
750,21,0.1055,1.0000,68.89
800,25,0.1009,1.0000,64.20
850,28,0.0583,1.0000,57.31
900,30,0.0666,1.0000,50.99
950,30,0.0786,1.0000,46.38
1000,30,0.1034,1.0000,43.42
1050,30,0.1305,1.0000,41.50
1100,30,0.1482,1.0000,40.24
1150,30,0.1624,1.0000,39.41
1200,30,0.1799,1.0000,38.86
1250,30,0.1948,1.0000,38.49
1300,23,0.2663,1.0000,40.79
1350,20,0.3175,1.0000,43.98
1400,19,0.3487,1.0000,47.66
1450,19,0.3612,1.0000,50.50
1500,19,0.3690,1.0000,52.60
1550,19,0.3752,1.0000,54.14
1600,19,0.3829,1.0000,55.28
1650,19,0.3894,1.0000,56.11
1700,19,0.3936,1.0000,56.72
1750,19,0.3969,1.0000,57.16
1800,20,0.3453,1.0000,57.03
1850,20,0.3468,1.0000,56.70
1900,19,0.3388,1.0000,56.94
1950,19,0.3471,1.0000,57.41
2000,22,0.2129,1.0000,56.33
2050,25,0.1705,1.0000,53.60
2100,26,0.1899,1.0000,50.78
2150,27,0.1663,1.0000,47.98
2200,22,0.2513,1.0000,46.92
2250,17,0.4208,1.0000,50.48
2300,17,0.4818,1.0000,53.88
2350,17,0.5502,1.0000,56.38
2400,17,0.6070,1.0000,58.20
2450,17,0.6611,1.0000,59.49
2500,17,0.6977,1.0000,60.40
2550,17,0.7348,1.0000,61.03
2600,17,0.7648,1.0000,61.45
2650,17,0.7934,1.0000,61.72
2700,17,0.8127,1.0000,61.89
2750,17,0.8323,1.0000,61.98
2800,17,0.8550,1.0000,62.02
2850,17,0.8815,1.0000,62.00
2900,21,0.5883,1.0000,60.62
2950,21,0.5881,1.0000,58.07
3000,22,0.5445,1.0000,55.97
3050,23,0.5247,1.0000,53.84
3100,27,0.3809,1.0000,50.90
3150,30,0.3000,1.0000,46.34
3200,31,0.3266,1.0000,42.56
3250,31,0.3959,1.0000,40.00
3300,31,0.4674,1.0000,38.29
3350,32,0.4993,1.0000,36.80
3400,34,0.4860,1.0000,35.48
3450,34,0.5384,1.0000,34.08
3500,34,0.5874,1.0000,33.19
3550,34,0.6403,1.0000,32.59
3600,34,0.6961,1.0000,32.16
3650,34,0.7403,1.0000,31.84
3700,34,0.7761,1.0000,31.60
3750,34,0.8036,1.0000,31.41
3800,34,0.8308,1.0000,31.26
3850,33,0.8687,1.0000,31.18
3900,33,0.8871,1.0000,31.44
3950,33,0.9029,1.0000,31.57
4000,33,0.9184,1.0000,31.62
4050,33,0.9307,1.0000,31.63
4100,33,0.9404,1.0000,31.62
4150,33,0.9487,1.0000,31.60
4200,33,0.9569,1.0000,31.58
4250,33,0.9634,1.0000,31.55
4300,33,0.9685,1.0000,31.53
4350,33,0.9729,1.0000,31.51
4400,34,0.9271,1.0000,31.19
4450,34,0.9295,1.0000,30.98
4500,37,0.8033,1.0000,30.46
4550,37,0.8061,1.0000,29.60
4600,37,0.8177,1.0000,29.12
4650,39,0.7580,1.0000,28.33
4700,43,0.6412,1.0000,27.30
4750,43,0.6282,1.0000,26.11
4800,41,0.6317,0.1889,25.87
4850,43,0.6060,0.1889,25.57
4900,41,0.6584,0.1889,25.63
4950,40,0.6763,0.2108,26.13
5000,39,0.6641,0.2108,27.03
5050,42,0.5958,0.2334,26.77
5100,42,0.5409,0.2334,26.31
5150,44,0.5098,0.2334,25.71
5200,44,0.5328,0.2334,25.10
5250,44,0.5363,0.2334,24.70
5300,41,0.5987,0.2334,25.11
5350,38,0.6655,0.2334,26.42
5400,37,0.6909,0.2334,27.53
5450,37,0.7005,0.2334,28.29
5500,36,0.7120,0.2334,28.64
5550,36,0.7364,0.2334,29.08
5600,37,0.7239,0.2444,29.18
5650,38,0.7184,0.2444,28.76
5700,37,0.7508,0.2444,28.54
5750,37,0.7808,0.2444,28.61
5800,36,0.8193,0.2444,28.86
5850,35,0.8545,0.2444,29.36
5900,35,0.8770,0.2444,29.65
5950,34,0.9057,0.2444,30.03
6000,33,0.9310,0.2444,30.70
6050,33,0.9412,0.2444,31.08
6100,33,0.9498,0.2444,31.29
6150,33,0.9569,0.2444,31.40
6200,33,0.9636,0.2444,31.45
6250,33,0.9690,0.2444,31.47
6300,33,0.9735,0.2444,31.48
6350,33,0.9773,0.2444,31.47
