tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,21,0.1299,1.0000,73.95
750,24,0.1150,1.0000,66.77
800,25,0.1207,1.0000,60.45
850,29,0.0421,1.0000,54.14
900,30,0.0438,1.0000,48.57
950,30,0.0612,1.0000,44.89
1000,30,0.0900,1.0000,42.51
1050,30,0.1172,1.0000,40.94
1100,30,0.1351,1.0000,39.91
1150,30,0.1547,1.0000,39.22
1200,30,0.1734,1.0000,38.76
1250,27,0.2086,1.0000,38.82
1300,22,0.2690,1.0000,41.08
1350,19,0.3277,1.0000,45.19
1400,19,0.3433,1.0000,48.69
1450,19,0.3553,1.0000,51.28
1500,19,0.3632,1.0000,53.18
1550,19,0.3718,1.0000,54.58
1600,19,0.3800,1.0000,55.61
1650,19,0.3864,1.0000,56.36
1700,19,0.3905,1.0000,56.91
1750,19,0.3951,1.0000,57.31
1800,19,0.3994,1.0000,57.60
1850,19,0.4027,1.0000,57.80
1900,20,0.3508,1.0000,57.95
1950,22,0.2865,1.0000,57.19
2000,25,0.2238,1.0000,54.15
2050,28,0.1794,1.0000,50.34
2100,27,0.2061,1.0000,46.96
2150,20,0.2778,1.0000,46.58
2200,14,0.3962,1.0000,52.69
2250,16,0.3026,1.0000,57.25
2300,16,0.3481,1.0000,60.06
2350,16,0.4048,1.0000,62.17
2400,16,0.4896,1.0000,63.70
2450,16,0.5706,1.0000,64.75
2500,16,0.6298,1.0000,65.46
2550,16,0.6768,1.0000,65.90
2600,16,0.7295,1.0000,66.16
2650,16,0.7734,1.0000,66.29
2700,16,0.8046,1.0000,66.32
2750,16,0.8294,1.0000,66.29
2800,16,0.8573,1.0000,66.23
2850,16,0.8804,1.0000,66.14
2900,16,0.8969,1.0000,66.04
2950,16,0.9100,1.0000,65.94
3000,19,0.6717,1.0000,65.38
3050,20,0.6063,1.0000,62.51
3100,25,0.3498,1.0000,57.92
3150,26,0.3294,1.0000,53.21
3200,27,0.3438,1.0000,49.50
3250,31,0.2651,1.0000,45.67
3300,32,0.2999,1.0000,41.89
3350,32,0.3637,1.0000,39.13
3400,32,0.4424,1.0000,37.33
3450,32,0.5245,1.0000,36.11
3500,32,0.5937,1.0000,35.26
3550,32,0.6488,1.0000,34.64
3600,32,0.7028,1.0000,34.19
3650,32,0.7490,1.0000,33.85
3700,32,0.7856,1.0000,33.59
3750,32,0.8147,1.0000,33.38
3800,32,0.8432,1.0000,33.21
3850,32,0.8676,1.0000,33.08
3900,32,0.8868,1.0000,32.96
3950,32,0.9022,1.0000,32.87
4000,32,0.9172,1.0000,32.80
4050,32,0.9301,1.0000,32.73
4100,32,0.9403,1.0000,32.68
4150,32,0.9484,1.0000,32.63
4200,32,0.9563,1.0000,32.59
4250,32,0.9631,1.0000,32.56
4300,32,0.9685,1.0000,32.53
4350,32,0.9728,1.0000,32.51
4400,32,0.9769,1.0000,32.49
4450,33,0.9288,1.0000,32.23
4500,34,0.8818,1.0000,31.68
4550,35,0.8395,1.0000,31.14
4600,36,0.8083,1.0000,30.67
4650,39,0.7033,0.1876,29.61
4700,39,0.7165,0.1876,28.56
4750,41,0.6671,0.1876,27.71
4800,46,0.5456,0.1876,26.15
4850,44,0.5404,0.1876,25.19
4900,43,0.5562,0.1876,24.96
4950,44,0.5200,0.1876,25.08
5000,43,0.5434,0.1876,25.09
5050,40,0.5538,0.2107,25.89
5100,40,0.5687,0.2107,26.61
5150,42,0.5193,0.2107,26.72
5200,40,0.5441,0.2107,26.71
5250,41,0.5533,0.2107,26.87
5300,40,0.5740,0.2107,26.80
5350,40,0.5925,0.2377,26.94
5400,41,0.5754,0.2560,27.17
5450,38,0.6356,0.2560,27.53
5500,37,0.6806,0.2560,28.20
5550,35,0.7366,0.2560,28.71
5600,35,0.7813,0.2560,29.43
5650,34,0.8237,0.2560,30.10
5700,34,0.8475,0.2560,30.49
5750,32,0.8914,0.2560,31.04
5800,32,0.9083,0.2560,31.73
5850,32,0.9230,0.2560,32.12
5900,32,0.9338,0.2560,32.33
5950,32,0.9427,0.2560,32.43
6000,32,0.9516,0.2560,32.48
6050,32,0.9594,0.2560,32.50
6100,32,0.9650,0.2560,32.50
6150,32,0.9697,0.2560,32.50
6200,32,0.9745,0.2560,32.48
6250,32,0.9786,0.2560,32.47
6300,32,0.9815,0.2560,32.46
6350,32,0.9840,0.2560,32.45
