tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,17,0.1970,1.0000,76.57
750,21,0.1329,1.0000,71.79
800,25,0.0896,1.0000,66.20
850,30,0.0342,1.0000,57.19
900,30,0.0391,1.0000,50.40
950,30,0.0612,1.0000,46.06
1000,30,0.0918,1.0000,43.25
1050,30,0.1158,1.0000,41.42
1100,30,0.1366,1.0000,40.21
1150,30,0.1558,1.0000,39.41
1200,30,0.1744,1.0000,38.87
1250,30,0.1871,1.0000,38.51
1300,23,0.2583,1.0000,40.50
1350,20,0.3123,1.0000,43.62
1400,19,0.3442,1.0000,47.43
1450,19,0.3547,1.0000,50.34
1500,19,0.3638,1.0000,52.48
1550,19,0.3723,1.0000,54.06
1600,19,0.3805,1.0000,55.22
1650,19,0.3860,1.0000,56.07
1700,19,0.3909,1.0000,56.70
1750,19,0.3953,1.0000,57.15
1800,19,0.3996,1.0000,57.48
1850,17,0.4499,1.0000,58.55
1900,17,0.4528,1.0000,60.05
1950,20,0.3517,1.0000,60.33
2000,23,0.2434,1.0000,58.46
2050,28,0.1525,1.0000,53.82
2100,29,0.1306,1.0000,49.09
2150,30,0.1076,1.0000,45.79
2200,22,0.1956,1.0000,44.91
2250,16,0.3354,1.0000,49.41
2300,16,0.4198,1.0000,53.88
2350,16,0.4995,1.0000,57.24
2400,16,0.5680,1.0000,59.75
2450,16,0.6140,1.0000,61.59
2500,16,0.6643,1.0000,62.94
2550,16,0.7064,1.0000,63.91
2600,16,0.7425,1.0000,64.60
2650,16,0.7668,1.0000,65.08
2700,16,0.7933,1.0000,65.40
2750,16,0.8155,1.0000,65.61
2800,16,0.8346,1.0000,65.74
2850,16,0.8474,1.0000,65.81
2900,16,0.8614,1.0000,65.84
2950,16,0.8731,1.0000,65.84
3000,18,0.7093,1.0000,65.20
3050,22,0.4577,1.0000,62.38
3100,26,0.2810,1.0000,57.10
3150,29,0.1925,1.0000,51.30
3200,31,0.1852,1.0000,46.43
3250,32,0.2456,1.0000,42.40
3300,32,0.3273,1.0000,39.52
3350,32,0.4103,1.0000,37.62
3400,32,0.4974,1.0000,36.34
3450,31,0.5749,1.0000,35.57
3500,31,0.6318,1.0000,35.31
3550,30,0.7026,1.0000,35.27
3600,30,0.7523,1.0000,35.39
3650,30,0.7858,1.0000,35.40
3700,30,0.8168,1.0000,35.36
3750,30,0.8431,1.0000,35.29
3800,30,0.8693,1.0000,35.21
3850,30,0.8869,1.0000,35.13
3900,30,0.9033,1.0000,35.05
3950,30,0.9172,1.0000,34.98
4000,30,0.9310,1.0000,34.92
4050,30,0.9403,1.0000,34.87
4100,30,0.9490,1.0000,34.82
4150,30,0.9563,1.0000,34.78
4200,30,0.9636,1.0000,34.74
4250,30,0.9685,1.0000,34.71
4300,30,0.9731,1.0000,34.69
4350,31,0.9233,1.0000,34.50
4400,31,0.9258,1.0000,34.18
4450,32,0.8777,1.0000,33.86
4500,34,0.7914,1.0000,33.23
4550,34,0.7973,1.0000,32.34
4600,34,0.8114,1.0000,31.82
4650,38,0.6689,1.0000,31.06
4700,39,0.6525,1.0000,29.56
4750,42,0.5725,0.1762,27.96
4800,43,0.5747,0.1954,26.71
4850,47,0.5040,0.1954,25.38
4900,46,0.4801,0.1985,24.66
4950,45,0.4243,0.1985,24.54
5000,46,0.3759,0.2078,24.45
5050,45,0.4012,0.2078,24.30
5100,42,0.4635,0.2078,24.90
5150,39,0.5461,0.2078,25.98
5200,37,0.5724,0.2078,27.17
5250,34,0.6394,0.2078,28.54
5300,33,0.6874,0.2078,30.02
5350,33,0.7288,0.2078,31.00
5400,33,0.7722,0.2078,31.52
5450,33,0.8019,0.2078,31.77
5500,33,0.8305,0.2078,31.87
5550,33,0.8563,0.2078,31.89
5600,33,0.8798,0.2078,31.87
5650,33,0.8955,0.2078,31.83
5700,33,0.9105,0.2078,31.78
5750,33,0.9242,0.2078,31.73
5800,33,0.9365,0.2078,31.68
5850,33,0.9448,0.2078,31.64
5900,33,0.9528,0.2078,31.61
5950,33,0.9600,0.2078,31.57
6000,33,0.9665,0.2078,31.55
6050,33,0.9709,0.2078,31.52
6100,33,0.9751,0.2078,31.50
6150,33,0.9789,0.2078,31.49
6200,34,0.9319,0.2078,31.18
6250,34,0.9332,0.2078,30.96
6300,34,0.9397,0.2078,30.83
6350,34,0.9465,0.2078,30.75
