tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,17,0.1582,1.0000,76.86
700,18,0.1189,1.0000,74.47
750,20,0.1062,1.0000,70.74
800,26,0.0401,1.0000,64.53
850,29,0.0476,1.0000,56.91
900,30,0.0649,1.0000,50.42
950,30,0.0869,1.0000,46.02
1000,30,0.1170,1.0000,43.17
1050,30,0.1368,1.0000,41.32
1100,30,0.1565,1.0000,40.11
1150,30,0.1718,1.0000,39.32
1200,30,0.1877,1.0000,38.79
1250,30,0.1981,1.0000,38.44
1300,22,0.2844,1.0000,41.18
1350,20,0.3249,1.0000,44.98
1400,20,0.3375,1.0000,47.91
1450,19,0.3639,1.0000,50.20
1500,19,0.3726,1.0000,52.37
1550,19,0.3793,1.0000,53.96
1600,19,0.3863,1.0000,55.14
1650,19,0.3909,1.0000,56.00
1700,19,0.3955,1.0000,56.63
1750,19,0.3990,1.0000,57.10
1800,19,0.4027,1.0000,57.43
1850,20,0.3849,1.0000,56.99
1900,18,0.4302,1.0000,57.27
1950,24,0.1790,1.0000,56.89
2000,23,0.1776,1.0000,54.60
2050,23,0.1566,1.0000,53.26
2100,25,0.1442,1.0000,51.63
2150,25,0.1548,1.0000,49.45
2200,20,0.2412,1.0000,49.28
2250,17,0.3598,1.0000,52.01
2300,17,0.4241,1.0000,55.13
2350,17,0.4929,1.0000,57.42
2400,17,0.5544,1.0000,59.07
2450,17,0.6045,1.0000,60.25
2500,17,0.6405,1.0000,61.07
2550,17,0.6768,1.0000,61.63
2600,17,0.7093,1.0000,62.00
2650,17,0.7357,1.0000,62.23
2700,17,0.7547,1.0000,62.37
2750,17,0.7739,1.0000,62.45
2800,17,0.7910,1.0000,62.47
2850,17,0.8050,1.0000,62.46
2900,17,0.8150,1.0000,62.44
2950,19,0.7383,1.0000,61.88
3000,19,0.7463,1.0000,60.36
3050,21,0.6157,1.0000,58.72
3100,24,0.4530,1.0000,55.88
3150,29,0.2541,1.0000,50.88
3200,31,0.2047,1.0000,46.00
3250,32,0.2169,1.0000,41.96
3300,31,0.2646,1.0000,39.31
3350,32,0.3116,1.0000,38.00
3400,31,0.4036,1.0000,36.99
3450,31,0.4794,1.0000,36.44
3500,30,0.5574,1.0000,36.40
3550,30,0.6243,1.0000,36.29
3600,30,0.6847,1.0000,36.13
3650,30,0.7312,1.0000,35.95
3700,30,0.7658,1.0000,35.77
3750,30,0.8017,1.0000,35.61
3800,30,0.8336,1.0000,35.46
3850,30,0.8581,1.0000,35.33
3900,30,0.8764,1.0000,35.21
3950,30,0.8954,1.0000,35.12
4000,30,0.9122,1.0000,35.03
4050,30,0.9251,1.0000,34.96
4100,30,0.9348,1.0000,34.90
4150,30,0.9448,1.0000,34.84
4200,30,0.9537,1.0000,34.80
4250,30,0.9605,1.0000,34.76
4300,30,0.9656,1.0000,34.73
4350,30,0.9709,1.0000,34.70
4400,30,0.9755,1.0000,34.68
4450,30,0.9791,1.0000,34.66
4500,30,0.9818,1.0000,34.64
4550,31,0.9295,1.0000,34.34
4600,34,0.7875,1.0000,33.77
4650,34,0.7875,1.0000,32.66
4700,35,0.7555,1.0000,31.81
4750,36,0.7343,0.1581,31.12
4800,41,0.5810,0.1581,29.77
4850,45,0.4811,0.1680,27.59
4900,46,0.4790,0.1680,25.88
4950,47,0.4192,0.1680,24.21
5000,46,0.4378,0.1680,23.98
5050,44,0.4075,0.1893,24.15
5100,42,0.4034,0.1893,24.91
5150,40,0.4644,0.1893,25.66
5200,37,0.5406,0.1893,27.11
5250,37,0.5783,0.1896,28.09
5300,35,0.6426,0.1896,28.83
5350,34,0.6289,0.1896,29.75
5400,33,0.6766,0.1896,30.89
5450,33,0.7154,0.1896,31.54
5500,33,0.7514,0.1896,31.85
5550,33,0.7936,0.1896,31.98
5600,33,0.8237,0.1896,32.01
5650,33,0.8482,0.1896,31.98
5700,33,0.8688,0.1896,31.93
5750,33,0.8911,0.1896,31.87
5800,33,0.9069,0.1896,31.81
5850,33,0.9199,0.1896,31.76
5900,33,0.9308,0.1896,31.70
5950,33,0.9425,0.1896,31.66
6000,33,0.9509,0.1896,31.62
6050,33,0.9577,0.1896,31.59
6100,33,0.9635,0.1896,31.56
6150,33,0.9697,0.1896,31.53
6200,33,0.9741,0.1896,31.51
6250,33,0.9777,0.1896,31.49
6300,33,0.9807,0.1896,31.48
6350,33,0.9840,0.1896,31.46
