tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,16,0.2038,1.0000,77.03
700,20,0.1382,1.0000,73.57
750,22,0.1269,1.0000,68.98
800,28,0.0554,1.0000,61.56
850,30,0.0342,1.0000,54.05
900,30,0.0495,1.0000,48.40
950,30,0.0686,1.0000,44.77
1000,30,0.1027,1.0000,42.41
1050,30,0.1224,1.0000,40.86
1100,30,0.1439,1.0000,39.85
1150,30,0.1609,1.0000,39.17
1200,30,0.1802,1.0000,38.71
1250,25,0.2286,1.0000,38.99
1300,23,0.2633,1.0000,41.85
1350,20,0.3163,1.0000,44.81
1400,19,0.3490,1.0000,48.21
1450,19,0.3576,1.0000,50.91
1500,19,0.3670,1.0000,52.90
1550,19,0.3746,1.0000,54.37
1600,19,0.3830,1.0000,55.45
1650,19,0.3876,1.0000,56.24
1700,19,0.3926,1.0000,56.81
1750,18,0.4185,1.0000,57.28
1800,18,0.4233,1.0000,58.33
1850,18,0.4258,1.0000,59.11
1900,19,0.4060,1.0000,58.95
1950,25,0.2261,1.0000,56.75
2000,25,0.1647,1.0000,52.51
2050,22,0.1947,1.0000,51.55
2100,21,0.2391,1.0000,52.17
2150,23,0.2063,1.0000,52.36
2200,22,0.2650,1.0000,51.49
2250,19,0.3075,1.0000,52.09
2300,17,0.4010,1.0000,54.65
2350,17,0.4678,1.0000,57.09
2400,17,0.5487,1.0000,58.85
2450,17,0.5958,1.0000,60.09
2500,17,0.6437,1.0000,60.95
2550,17,0.6870,1.0000,61.53
2600,17,0.7340,1.0000,61.90
2650,17,0.7589,1.0000,62.12
2700,17,0.7842,1.0000,62.24
2750,17,0.8070,1.0000,62.29
2800,17,0.8319,1.0000,62.29
2850,17,0.8450,1.0000,62.27
2900,19,0.6973,1.0000,61.57
2950,19,0.7054,1.0000,60.21
3000,19,0.7226,1.0000,59.19
3050,23,0.4938,1.0000,57.03
3100,26,0.3703,1.0000,53.23
3150,28,0.3412,1.0000,48.85
3200,29,0.3490,1.0000,45.49
3250,29,0.3986,1.0000,42.87
3300,28,0.4527,1.0000,41.38
3350,30,0.4398,1.0000,39.99
3400,31,0.4553,1.0000,38.37
3450,32,0.4642,1.0000,37.16
3500,32,0.5246,1.0000,35.98
3550,31,0.5995,1.0000,35.36
3600,31,0.6569,1.0000,35.15
3650,31,0.7039,1.0000,34.93
3700,31,0.7481,1.0000,34.73
3750,31,0.7850,1.0000,34.55
3800,31,0.8184,1.0000,34.39
3850,31,0.8437,1.0000,34.25
3900,31,0.8671,1.0000,34.13
3950,31,0.8865,1.0000,34.02
4000,31,0.9041,1.0000,33.93
4050,31,0.9175,1.0000,33.86
4100,31,0.9298,1.0000,33.79
4150,31,0.9401,1.0000,33.74
4200,31,0.9494,1.0000,33.69
4250,31,0.9565,1.0000,33.65
4300,31,0.9630,1.0000,33.62
4350,32,0.9154,1.0000,33.41
4400,33,0.8682,1.0000,32.77
4450,35,0.7837,1.0000,31.74
4500,35,0.7946,1.0000,31.10
4550,35,0.8153,1.0000,30.71
4600,36,0.7970,1.0000,30.15
4650,38,0.7412,1.0000,29.30
4700,39,0.7198,1.0000,28.68
4750,42,0.6381,1.0000,27.48
4800,42,0.6030,1.0000,26.66
4850,42,0.5974,1.0000,26.27
4900,40,0.6143,1.0000,26.15
4950,41,0.6246,1.0000,26.26
5000,41,0.5850,0.2312,26.55
5050,42,0.5572,0.2312,26.40
5100,41,0.5443,0.2068,26.49
5150,40,0.5861,0.2068,26.55
5200,42,0.5450,0.2039,26.64
5250,41,0.5863,0.2039,26.35
5300,39,0.6086,0.2039,26.92
5350,38,0.6086,0.2105,27.53
5400,38,0.6502,0.2105,27.91
5450,37,0.6925,0.2105,28.21
5500,35,0.7493,0.2105,28.92
5550,37,0.7071,0.2105,28.97
5600,36,0.7445,0.2105,29.11
5650,35,0.7806,0.2105,29.57
5700,34,0.8179,0.2105,30.15
5750,34,0.8481,0.2105,30.52
5800,34,0.8711,0.2105,30.69
5850,34,0.8888,0.2105,30.76
5900,34,0.9039,0.2105,30.78
5950,34,0.9198,0.2105,30.76
6000,34,0.9320,0.2105,30.74
6050,34,0.9413,0.2105,30.71
6100,34,0.9493,0.2105,30.67
6150,34,0.9577,0.2105,30.65
6200,34,0.9641,0.2105,30.62
6250,34,0.9690,0.2105,30.60
6300,34,0.9732,0.2105,30.58
6350,35,0.9298,0.2105,30.42
