tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,17,0.1970,1.0000,76.79
750,21,0.1346,1.0000,73.13
800,27,0.0574,1.0000,64.22
850,29,0.0323,1.0000,56.61
900,30,0.0415,1.0000,50.22
950,30,0.0605,1.0000,45.94
1000,30,0.0931,1.0000,43.17
1050,30,0.1216,1.0000,41.35
1100,30,0.1390,1.0000,40.16
1150,30,0.1567,1.0000,39.38
1200,30,0.1751,1.0000,38.85
1250,30,0.1901,1.0000,38.49
1300,22,0.2718,1.0000,40.41
1350,19,0.3294,1.0000,44.14
1400,19,0.3447,1.0000,47.91
1450,19,0.3573,1.0000,50.69
1500,19,0.3649,1.0000,52.75
1550,19,0.3727,1.0000,54.26
1600,19,0.3808,1.0000,55.37
1650,19,0.3874,1.0000,56.18
1700,19,0.3914,1.0000,56.77
1750,19,0.3955,1.0000,57.20
1800,19,0.3998,1.0000,57.52
1850,19,0.4033,1.0000,57.75
1900,18,0.4279,1.0000,58.42
1950,19,0.4076,1.0000,58.96
2000,23,0.2759,1.0000,56.89
2050,28,0.1237,1.0000,53.28
2100,33,0.0833,1.0000,47.08
2150,29,0.0845,1.0000,42.52
2200,16,0.2443,1.0000,46.12
2250,16,0.3428,1.0000,51.43
2300,16,0.4279,1.0000,55.44
2350,16,0.5010,1.0000,58.44
2400,16,0.5919,1.0000,60.64
2450,16,0.6509,1.0000,62.24
2500,16,0.6981,1.0000,63.39
2550,16,0.7367,1.0000,64.20
2600,16,0.7846,1.0000,64.76
2650,16,0.8158,1.0000,65.12
2700,16,0.8407,1.0000,65.36
2750,16,0.8610,1.0000,65.50
2800,16,0.8863,1.0000,65.57
2850,16,0.9028,1.0000,65.59
2900,16,0.9159,1.0000,65.58
2950,17,0.8337,1.0000,65.11
3000,18,0.7607,1.0000,64.29
3050,19,0.6937,1.0000,62.61
3100,23,0.4604,1.0000,59.79
3150,24,0.4265,1.0000,56.13
3200,30,0.2282,1.0000,50.31
3250,32,0.2049,1.0000,45.15
3300,32,0.2711,1.0000,41.30
3350,32,0.3467,1.0000,38.81
3400,32,0.4497,1.0000,37.14
3450,32,0.5302,1.0000,35.99
3500,32,0.5959,1.0000,35.18
3550,32,0.6506,1.0000,34.59
3600,32,0.7085,1.0000,34.15
3650,32,0.7521,1.0000,33.82
3700,32,0.7868,1.0000,33.56
3750,32,0.8156,1.0000,33.36
3800,32,0.8462,1.0000,33.20
3850,32,0.8692,1.0000,33.07
3900,32,0.8875,1.0000,32.96
3950,32,0.9027,1.0000,32.87
4000,32,0.9188,1.0000,32.79
4050,32,0.9310,1.0000,32.73
4100,32,0.9406,1.0000,32.67
4150,32,0.9486,1.0000,32.63
4200,32,0.9572,1.0000,32.59
4250,32,0.9636,1.0000,32.56
4300,32,0.9687,1.0000,32.53
4350,33,0.9225,1.0000,32.44
4400,33,0.9258,1.0000,32.11
4450,34,0.8813,1.0000,31.89
4500,35,0.8401,1.0000,31.14
4550,35,0.8479,1.0000,30.68
4600,36,0.8183,1.0000,30.31
4650,36,0.8379,1.0000,29.85
4700,36,0.8534,1.0000,29.58
4750,37,0.8307,1.0000,29.36
4800,40,0.7287,1.0000,28.46
4850,43,0.5788,1.0000,27.16
4900,46,0.5027,0.2293,25.78
4950,50,0.4054,0.2293,24.30
5000,52,0.4005,0.2272,22.74
5050,48,0.4398,0.2167,22.45
5100,46,0.4387,0.2167,22.75
5150,43,0.4571,0.2312,23.55
5200,40,0.5094,0.2312,24.92
5250,42,0.4975,0.2312,25.53
5300,39,0.5654,0.2312,26.10
5350,37,0.6314,0.2312,27.08
5400,36,0.6952,0.2312,28.15
5450,35,0.7554,0.2312,28.88
5500,33,0.8115,0.2312,29.82
5550,33,0.8366,0.2312,30.73
5600,33,0.8640,0.2312,31.22
5650,33,0.8843,0.2312,31.47
5700,33,0.9005,0.2312,31.59
5750,33,0.9138,0.2312,31.63
5800,33,0.9282,0.2312,31.64
5850,33,0.9390,0.2312,31.63
5900,33,0.9475,0.2312,31.61
5950,33,0.9545,0.2312,31.58
6000,33,0.9621,0.2312,31.56
6050,33,0.9678,0.2312,31.54
6100,33,0.9723,0.2312,31.51
6150,33,0.9760,0.2312,31.50
6200,33,0.9800,0.2312,31.48
6250,33,0.9830,0.2312,31.47
6300,33,0.9854,0.2312,31.46
6350,33,0.9873,0.2312,31.44
