tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,20,0.1053,1.0000,74.53
750,25,0.0328,1.0000,67.38
800,27,0.0430,1.0000,59.97
850,29,0.0601,1.0000,53.73
900,30,0.0811,1.0000,48.36
950,30,0.1117,1.0000,44.66
1000,30,0.1402,1.0000,42.27
1050,30,0.1554,1.0000,40.71
1100,30,0.1687,1.0000,39.70
1150,30,0.1849,1.0000,39.03
1200,30,0.1999,1.0000,38.59
1250,24,0.2599,1.0000,39.22
1300,20,0.3225,1.0000,42.87
1350,19,0.3529,1.0000,46.49
1400,19,0.3654,1.0000,49.63
1450,19,0.3721,1.0000,51.94
1500,19,0.3780,1.0000,53.65
1550,19,0.3851,1.0000,54.91
1600,19,0.3917,1.0000,55.83
1650,19,0.3952,1.0000,56.51
1700,19,0.3983,1.0000,57.00
1750,19,0.4021,1.0000,57.36
1800,19,0.4056,1.0000,57.63
1850,20,0.3533,1.0000,57.77
1900,21,0.3035,1.0000,56.95
1950,23,0.2144,1.0000,54.72
2000,23,0.1878,1.0000,52.85
2050,26,0.1370,1.0000,50.93
2100,26,0.1355,1.0000,48.59
2150,23,0.2022,1.0000,47.68
2200,17,0.3595,1.0000,50.36
2250,16,0.4710,1.0000,54.25
2300,16,0.5395,1.0000,57.47
2350,16,0.6043,1.0000,59.86
2400,16,0.6716,1.0000,61.61
2450,16,0.7208,1.0000,62.87
2500,16,0.7570,1.0000,63.77
2550,16,0.7912,1.0000,64.40
2600,16,0.8267,1.0000,64.84
2650,16,0.8527,1.0000,65.12
2700,16,0.8717,1.0000,65.30
2750,16,0.8898,1.0000,65.41
2800,16,0.9085,1.0000,65.46
2850,16,0.9222,1.0000,65.47
2900,17,0.8363,1.0000,65.22
2950,18,0.7574,1.0000,63.89
3000,23,0.4477,1.0000,60.36
3050,23,0.4592,1.0000,56.57
3100,25,0.3919,1.0000,52.70
3150,29,0.2832,1.0000,48.43
3200,32,0.2439,1.0000,44.56
3250,32,0.3046,1.0000,40.87
3300,32,0.3676,1.0000,38.51
3350,32,0.4419,1.0000,36.95
3400,32,0.5282,1.0000,35.88
3450,32,0.5924,1.0000,35.12
3500,32,0.6445,1.0000,34.57
3550,31,0.7112,1.0000,34.56
3600,31,0.7600,1.0000,34.49
3650,31,0.7950,1.0000,34.39
3700,31,0.8234,1.0000,34.28
3750,31,0.8476,1.0000,34.18
3800,31,0.8733,1.0000,34.08
3850,31,0.8918,1.0000,33.99
3900,31,0.9068,1.0000,33.91
3950,31,0.9196,1.0000,33.84
4000,31,0.9332,1.0000,33.78
4050,31,0.9429,1.0000,33.72
4100,31,0.9508,1.0000,33.68
4150,31,0.9576,1.0000,33.64
4200,31,0.9647,1.0000,33.61
4250,31,0.9699,1.0000,33.58
4300,31,0.9740,1.0000,33.56
4350,31,0.9776,1.0000,33.54
4400,31,0.9814,1.0000,33.52
4450,32,0.9306,1.0000,33.31
4500,34,0.8340,1.0000,32.49
4550,35,0.7918,1.0000,31.60
4600,38,0.6862,0.1675,30.86
4650,40,0.6317,0.1675,29.24
4700,44,0.5245,0.1925,27.65
4750,46,0.4995,0.1925,25.93
4800,46,0.4612,0.1925,24.36
4850,47,0.4550,0.1911,23.98
4900,43,0.4888,0.1911,24.38
4950,39,0.5377,0.1911,25.47
5000,41,0.4785,0.1911,26.18
5050,39,0.5269,0.1911,26.80
5100,39,0.5137,0.1911,27.48
5150,39,0.5374,0.2074,27.57
5200,39,0.5874,0.2074,27.70
5250,40,0.5740,0.2074,27.36
5300,36,0.6395,0.2074,28.38
5350,36,0.6808,0.2074,29.02
5400,35,0.7382,0.2074,29.58
5450,33,0.7967,0.2074,30.53
5500,33,0.8234,0.2074,31.16
5550,33,0.8474,0.2074,31.49
5600,33,0.8721,0.2074,31.65
5650,33,0.8927,0.2074,31.71
5700,33,0.9068,0.2074,31.72
5750,33,0.9194,0.2074,31.70
5800,33,0.9325,0.2074,31.67
5850,33,0.9434,0.2074,31.64
5900,33,0.9508,0.2074,31.61
5950,33,0.9575,0.2074,31.58
6000,33,0.9644,0.2074,31.55
6050,33,0.9701,0.2074,31.53
6100,33,0.9740,0.2074,31.51
6150,33,0.9776,0.2074,31.49
6200,33,0.9812,0.2074,31.48
6250,33,0.9842,0.2074,31.46
6300,33,0.9863,0.2074,31.45
6350,33,0.9882,0.2074,31.44
