tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,15,0.2174,1.0000,77.30
700,15,0.2233,1.0000,76.95
750,20,0.1714,1.0000,73.29
800,26,0.0849,1.0000,65.08
850,29,0.0313,1.0000,56.99
900,30,0.0356,1.0000,50.42
950,30,0.0524,1.0000,46.08
1000,30,0.0873,1.0000,43.27
1050,30,0.1145,1.0000,41.44
1100,30,0.1328,1.0000,40.23
1150,30,0.1512,1.0000,39.43
1200,30,0.1720,1.0000,38.89
1250,30,0.1864,1.0000,38.52
1300,24,0.2450,1.0000,40.02
1350,19,0.3248,1.0000,43.73
1400,19,0.3422,1.0000,47.61
1450,19,0.3541,1.0000,50.47
1500,19,0.3622,1.0000,52.59
1550,19,0.3703,1.0000,54.14
1600,19,0.3794,1.0000,55.28
1650,19,0.3857,1.0000,56.12
1700,19,0.3900,1.0000,56.73
1750,19,0.3942,1.0000,57.18
1800,18,0.4213,1.0000,58.21
1850,19,0.3653,1.0000,58.62
1900,19,0.3657,1.0000,58.62
1950,19,0.3726,1.0000,58.62
2000,22,0.2975,1.0000,57.57
2050,25,0.2718,1.0000,54.78
2100,29,0.1711,1.0000,51.02
2150,31,0.1218,1.0000,46.02
2200,25,0.1434,1.0000,43.74
2250,16,0.2764,1.0000,49.03
2300,16,0.3598,1.0000,53.66
2350,16,0.4430,1.0000,57.15
2400,16,0.5351,1.0000,59.74
2450,16,0.6005,1.0000,61.62
2500,16,0.6575,1.0000,62.99
2550,16,0.7060,1.0000,63.95
2600,16,0.7546,1.0000,64.61
2650,16,0.7891,1.0000,65.06
2700,16,0.8192,1.0000,65.35
2750,16,0.8449,1.0000,65.52
2800,16,0.8705,1.0000,65.62
2850,16,0.8887,1.0000,65.65
2900,17,0.8117,1.0000,65.56
2950,19,0.6620,1.0000,63.84
3000,19,0.6678,1.0000,61.95
3050,20,0.6249,1.0000,59.98
3100,22,0.5364,1.0000,57.29
3150,25,0.4181,1.0000,53.58
3200,26,0.4102,1.0000,50.34
3250,30,0.3032,1.0000,46.93
3300,32,0.2838,1.0000,42.87
3350,32,0.3386,1.0000,39.76
3400,32,0.4109,1.0000,37.77
3450,32,0.4864,1.0000,36.43
3500,32,0.5554,1.0000,35.51
3550,32,0.6149,1.0000,34.85
3600,31,0.6914,1.0000,34.64
3650,31,0.7366,1.0000,34.57
3700,31,0.7748,1.0000,34.47
3750,31,0.8072,1.0000,34.36
3800,31,0.8371,1.0000,34.24
3850,31,0.8610,1.0000,34.13
3900,31,0.8812,1.0000,34.03
3950,31,0.8983,1.0000,33.95
4000,31,0.9140,1.0000,33.87
4050,31,0.9266,1.0000,33.81
4100,31,0.9373,1.0000,33.75
4150,31,0.9463,1.0000,33.70
4200,31,0.9546,1.0000,33.66
4250,32,0.9098,1.0000,33.40
4300,32,0.9130,1.0000,33.10
4350,32,0.9205,1.0000,32.92
4400,32,0.9291,1.0000,32.80
4450,33,0.8877,1.0000,32.68
4500,35,0.8054,1.0000,32.24
4550,35,0.8122,1.0000,31.35
4600,35,0.8198,1.0000,30.84
4650,36,0.7972,1.0000,30.42
4700,38,0.7418,1.0000,29.82
4750,41,0.6471,1.0000,28.51
4800,42,0.6313,1.0000,27.36
4850,44,0.5943,1.0000,26.37
4900,45,0.5060,0.2264,25.63
4950,44,0.5233,0.2264,25.15
5000,42,0.5492,0.2264,25.18
5050,41,0.5713,0.2264,25.63
5100,41,0.5707,0.2264,26.02
5150,40,0.5424,0.2623,26.60
5200,41,0.5125,0.2419,26.47
5250,42,0.4923,0.2419,26.27
5300,41,0.5441,0.2419,26.23
5350,43,0.5362,0.2463,26.06
5400,39,0.6116,0.2463,26.39
5450,36,0.6788,0.2463,27.57
5500,34,0.7406,0.2463,28.83
5550,34,0.7801,0.2463,29.87
5600,34,0.8136,0.2463,30.41
5650,33,0.8508,0.2463,31.01
5700,32,0.8842,0.2463,31.59
5750,32,0.9001,0.2463,32.07
5800,32,0.9161,0.2463,32.33
5850,32,0.9284,0.2463,32.46
5900,32,0.9389,0.2463,32.52
5950,32,0.9473,0.2463,32.54
6000,32,0.9557,0.2463,32.54
6050,32,0.9622,0.2463,32.53
6100,32,0.9677,0.2463,32.51
6150,32,0.9722,0.2463,32.50
6200,33,0.9248,0.2463,32.32
6250,33,0.9272,0.2463,32.03
6300,34,0.8837,0.2463,31.74
6350,34,0.8915,0.2463,31.35
