tick,population,mean_s,mean_cv,resource
50,15,0.0000,1.0000,95.20
100,15,0.0000,1.0000,91.66
150,15,0.0160,1.0000,88.80
200,15,0.0655,1.0000,86.47
250,15,0.0896,1.0000,84.53
300,15,0.1109,1.0000,82.93
350,15,0.1296,1.0000,81.61
400,15,0.1605,1.0000,80.52
450,15,0.1732,1.0000,79.61
500,15,0.1845,1.0000,78.86
550,15,0.1943,1.0000,78.24
600,15,0.2106,1.0000,77.73
650,16,0.2038,1.0000,77.30
700,19,0.1763,1.0000,74.75
750,19,0.1804,1.0000,71.00
800,25,0.1159,1.0000,65.41
850,28,0.0801,1.0000,58.09
900,30,0.0307,1.0000,51.16
950,30,0.0388,1.0000,46.57
1000,30,0.0654,1.0000,43.63
1050,30,0.0876,1.0000,41.70
1100,30,0.1147,1.0000,40.43
1150,30,0.1377,1.0000,39.58
1200,30,0.1593,1.0000,39.01
1250,30,0.1722,1.0000,38.62
1300,23,0.2433,1.0000,39.94
1350,22,0.2708,1.0000,42.76
1400,21,0.3000,1.0000,45.73
1450,19,0.3423,1.0000,48.99
1500,19,0.3542,1.0000,51.50
1550,19,0.3643,1.0000,53.34
1600,19,0.3738,1.0000,54.70
1650,18,0.4006,1.0000,55.75
1700,18,0.4072,1.0000,57.20
1750,18,0.4128,1.0000,58.28
1800,18,0.4181,1.0000,59.09
1850,18,0.4213,1.0000,59.69
1900,18,0.4248,1.0000,60.14
1950,19,0.4053,1.0000,60.00
2000,22,0.3523,1.0000,58.39
2050,26,0.2210,1.0000,55.20
2100,30,0.1624,1.0000,50.16
2150,32,0.1146,1.0000,45.68
2200,24,0.1406,1.0000,43.30
2250,17,0.2086,1.0000,46.60
2300,16,0.2911,1.0000,51.64
2350,16,0.3868,1.0000,55.66
2400,16,0.4828,1.0000,58.66
2450,16,0.5583,1.0000,60.86
2500,16,0.6155,1.0000,62.46
2550,16,0.6742,1.0000,63.60
2600,16,0.7270,1.0000,64.39
2650,16,0.7669,1.0000,64.93
2700,16,0.7971,1.0000,65.29
2750,16,0.8280,1.0000,65.50
2800,16,0.8559,1.0000,65.63
2850,16,0.8770,1.0000,65.68
2900,16,0.8929,1.0000,65.69
2950,16,0.9092,1.0000,65.67
3000,16,0.9240,1.0000,65.63
3050,17,0.8392,1.0000,64.87
3100,20,0.6167,1.0000,63.30
3150,23,0.4529,1.0000,60.10
3200,27,0.2907,1.0000,55.26
3250,27,0.3193,1.0000,50.54
3300,31,0.2421,1.0000,45.88
3350,31,0.3083,1.0000,42.21
3400,32,0.3527,1.0000,39.47
3450,32,0.4307,1.0000,37.56
3500,32,0.5089,1.0000,36.26
3550,32,0.5828,1.0000,35.36
3600,32,0.6425,1.0000,34.72
3650,32,0.6960,1.0000,34.25
3700,32,0.7397,1.0000,33.89
3750,32,0.7798,1.0000,33.62
3800,32,0.8113,1.0000,33.40
3850,32,0.8396,1.0000,33.23
3900,32,0.8626,1.0000,33.09
3950,32,0.8838,1.0000,32.98
4000,32,0.9004,1.0000,32.88
4050,32,0.9153,1.0000,32.80
4100,32,0.9275,1.0000,32.74
4150,32,0.9387,1.0000,32.68
4200,32,0.9474,1.0000,32.64
4250,32,0.9553,1.0000,32.60
4300,32,0.9617,1.0000,32.56
4350,32,0.9676,1.0000,32.53
4400,32,0.9723,1.0000,32.51
4450,32,0.9764,1.0000,32.49
4500,33,0.9281,1.0000,32.25
4550,33,0.9301,1.0000,31.99
4600,33,0.9352,1.0000,31.83
4650,35,0.8494,1.0000,31.45
4700,37,0.7693,0.1772,30.56
4750,38,0.7375,0.1772,29.60
4800,39,0.7171,0.1772,28.62
4850,41,0.6712,0.1772,27.59
4900,44,0.6038,0.1772,26.58
4950,44,0.5716,0.1772,25.44
5000,44,0.5210,0.1772,25.24
5050,46,0.4533,0.2016,24.80
5100,45,0.4733,0.2016,24.52
5150,45,0.4471,0.2016,24.39
5200,45,0.4298,0.2016,24.56
5250,43,0.4578,0.2150,24.58
5300,42,0.4652,0.2150,25.44
5350,40,0.5336,0.2150,25.96
5400,38,0.6004,0.2150,26.79
5450,35,0.6837,0.2150,27.88
5500,34,0.7369,0.2150,29.33
5550,35,0.7333,0.2294,29.85
5600,33,0.7844,0.2294,30.38
5650,33,0.8133,0.2294,31.09
5700,33,0.8370,0.2294,31.47
5750,33,0.8637,0.2294,31.64
5800,33,0.8840,0.2294,31.72
5850,33,0.9009,0.2294,31.73
5900,33,0.9140,0.2294,31.72
5950,33,0.9281,0.2294,31.69
6000,33,0.9388,0.2294,31.66
6050,33,0.9477,0.2294,31.62
6100,33,0.9546,0.2294,31.59
6150,33,0.9620,0.2294,31.56
6200,33,0.9677,0.2294,31.54
6250,33,0.9724,0.2294,31.52
6300,33,0.9760,0.2294,31.50
6350,33,0.9800,0.2294,31.48
